88,23,452,428,102,278,1,-1,-1,-1
88,26,313,455,85,251,1,-1,-1,-1
88,0,1436,338,221,504,1,-1,-1,-1
88,4,1344,478,71,181,1,-1,-1,-1
88,27,1316,528,44,135,1,-1,-1,-1
88,30,1379,489,51,166,1,-1,-1,-1
88,31,8,453,114,289,1,-1,-1,-1
89,2,1671,243,217,622,1,-1,-1,-1
89,23,453,423,113,297,1,-1,-1,-1
89,0,1430,340,211,512,1,-1,-1,-1
89,26,315,457,82,253,1,-1,-1,-1
89,3,949,302,206,480,1,-1,-1,-1
89,4,1349,479,67,178,1,-1,-1,-1
89,27,1317,531,43,131,1,-1,-1,-1
89,30,1380,488,45,168,1,-1,-1,-1
90,2,1671,241,213,634,1,-1,-1,-1
90,3,957,303,218,480,1,-1,-1,-1
90,23,459,430,107,290,1,-1,-1,-1
90,0,1419,330,213,526,1,-1,-1,-1
90,26,317,454,84,253,1,-1,-1,-1
90,27,1316,530,44,132,1,-1,-1,-1
90,4,1349,477,62,181,1,-1,-1,-1
90,32,7,453,106,271,1,-1,-1,-1
90,30,1378,486,45,170,1,-1,-1,-1
91,3,962,298,229,484,1,-1,-1,-1
91,2,1666,240,212,630,1,-1,-1,-1
91,23,461,431,105,287,1,-1,-1,-1
91,0,1414,324,214,535,1,-1,-1,-1
91,26,319,451,84,256,1,-1,-1,-1
91,27,1316,530,45,133,1,-1,-1,-1
91,32,7,452,108,282,1,-1,-1,-1
91,4,1348,477,62,179,1,-1,-1,-1
92,2,1656,242,219,627,1,-1,-1,-1
92,3,969,300,235,481,1,-1,-1,-1
92,23,463,428,100,292,1,-1,-1,-1
92,0,1408,319,221,542,1,-1,-1,-1
92,26,320,452,81,250,1,-1,-1,-1
92,27,1316,528,45,134,1,-1,-1,-1
92,4,1348,477,57,179,1,-1,-1,-1
92,32,6,453,107,280,1,-1,-1,-1
93,2,1642,240,232,633,1,-1,-1,-1
93,23,464,427,106,294,1,-1,-1,-1
93,3,974,325,240,454,1,-1,-1,-1
93,26,322,446,84,263,1,-1,-1,-1
93,0,1401,316,222,545,1,-1,-1,-1
93,27,1316,528,46,134,1,-1,-1,-1
93,4,1349,476,55,184,1,-1,-1,-1
94,2,1641,240,226,637,1,-1,-1,-1
94,23,464,428,106,289,1,-1,-1,-1
94,26,323,448,83,262,1,-1,-1,-1
94,3,987,325,233,453,1,-1,-1,-1
94,0,1393,327,221,532,1,-1,-1,-1
94,27,1317,531,45,132,1,-1,-1,-1
94,4,1347,461,58,197,1,-1,-1,-1
95,2,1637,240,230,642,1,-1,-1,-1
95,23,468,425,103,294,1,-1,-1,-1
95,3,999,317,229,464,1,-1,-1,-1
95,26,328,450,80,259,1,-1,-1,-1
95,0,1391,330,227,526,1,-1,-1,-1
95,27,1317,530,45,133,1,-1,-1,-1
95,4,1345,456,58,205,1,-1,-1,-1
96,2,1628,238,227,653,1,-1,-1,-1
96,23,473,420,97,300,1,-1,-1,-1
96,3,1021,312,208,457,1,-1,-1,-1
96,26,332,453,83,258,1,-1,-1,-1
96,0,1389,337,202,523,1,-1,-1,-1
96,27,1322,507,42,153,1,-1,-1,-1
96,4,1338,462,48,192,1,-1,-1,-1
97,2,1622,235,232,655,1,-1,-1,-1
97,3,1035,315,189,456,1,-1,-1,-1
97,23,476,416,95,300,1,-1,-1,-1
97,26,336,457,80,253,1,-1,-1,-1
97,0,1381,308,233,562,1,-1,-1,-1
97,27,1323,500,44,163,1,-1,-1,-1
97,4,1336,462,54,194,1,-1,-1,-1
98,2,1613,239,239,648,1,-1,-1,-1
98,23,474,420,105,298,1,-1,-1,-1
98,3,1049,323,180,439,1,-1,-1,-1
98,26,333,454,88,256,1,-1,-1,-1
98,0,1380,301,237,573,1,-1,-1,-1
98,27,1320,513,41,145,1,-1,-1,-1
98,4,1336,473,67,185,1,-1,-1,-1
99,2,1610,226,240,662,1,-1,-1,-1
99,23,474,419,104,299,1,-1,-1,-1
99,3,1052,319,171,442,1,-1,-1,-1
99,26,333,455,89,257,1,-1,-1,-1
99,0,1363,313,226,557,1,-1,-1,-1
99,27,1324,501,44,160,1,-1,-1,-1
100,2,1608,228,237,663,1,-1,-1,-1
100,23,474,419,106,300,1,-1,-1,-1
100,26,333,455,90,256,1,-1,-1,-1
100,0,1369,318,221,554,1,-1,-1,-1
100,3,1060,306,168,455,1,-1,-1,-1
101,2,1602,235,236,654,1,-1,-1,-1
101,23,475,418,107,303,1,-1,-1,-1
101,26,329,454,96,257,1,-1,-1,-1
101,0,1350,311,243,555,1,-1,-1,-1
101,3,1079,312,153,441,1,-1,-1,-1
102,2,1599,235,233,660,1,-1,-1,-1
102,23,474,418,109,303,1,-1,-1,-1
102,0,1356,306,224,570,1,-1,-1,-1
102,3,1088,317,158,436,1,-1,-1,-1
102,26,331,449,97,266,1,-1,-1,-1
102,33,1316,531,44,132,1,-1,-1,-1
103,2,1592,243,226,657,1,-1,-1,-1
103,23,473,418,111,301,1,-1,-1,-1
103,3,1092,320,180,436,1,-1,-1,-1
103,0,1344,318,247,579,1,-1,-1,-1
103,26,331,446,99,271,1,-1,-1,-1
103,33,113,540,76,206,1,-1,-1,-1
104,2,1589,237,220,666,1,-1,-1,-1
104,23,474,418,110,301,1,-1,-1,-1
104,3,1099,327,195,422,1,-1,-1,-1
104,0,1335,312,253,595,1,-1,-1,-1
104,26,333,445,98,271,1,-1,-1,-1
104,33,1316,533,42,130,1,-1,-1,-1
105,2,1581,235,222,665,1,-1,-1,-1
105,23,473,418,111,302,1,-1,-1,-1
105,3,1108,331,203,415,1,-1,-1,-1
105,0,1334,311,235,595,1,-1,-1,-1
105,26,331,445,105,271,1,-1,-1,-1
106,2,1569,228,225,673,1,-1,-1,-1
106,23,473,418,112,301,1,-1,-1,-1
106,3,1116,335,190,414,1,-1,-1,-1
106,0,1330,300,237,607,1,-1,-1,-1
106,26,336,450,103,266,1,-1,-1,-1
107,2,1569,229,217,671,1,-1,-1,-1
107,23,476,407,103,318,1,-1,-1,-1
107,3,1128,337,184,414,1,-1,-1,-1
107,26,338,451,101,263,1,-1,-1,-1
107,0,1317,310,244,569,1,-1,-1,-1
108,2,1564,227,216,665,1,-1,-1,-1
108,23,479,406,99,321,1,-1,-1,-1
108,3,1141,337,170,409,1,-1,-1,-1
108,0,1301,300,249,598,1,-1,-1,-1
108,26,343,451,99,261,1,-1,-1,-1
108,34,113,537,76,208,1,-1,-1,-1
109,2,1557,228,221,667,1,-1,-1,-1
109,23,479,408,98,323,1,-1,-1,-1
109,0,1297,295,248,611,1,-1,-1,-1
109,3,1155,343,162,398,1,-1,-1,-1
109,26,346,451,93,261,1,-1,-1,-1
110,2,1559,228,220,668,1,-1,-1,-1
110,23,478,408,99,324,1,-1,-1,-1
110,0,1291,305,242,592,1,-1,-1,-1
110,26,348,452,92,261,1,-1,-1,-1
110,3,1159,341,163,399,1,-1,-1,-1
111,2,1543,227,228,683,1,-1,-1,-1
111,23,478,407,98,326,1,-1,-1,-1
111,26,349,452,92,263,1,-1,-1,-1
111,3,1166,338,153,400,1,-1,-1,-1
111,0,1290,297,244,600,1,-1,-1,-1
111,35,113,536,77,210,1,-1,-1,-1
112,2,1541,228,222,681,1,-1,-1,-1
112,23,476,419,101,306,1,-1,-1,-1
112,26,350,453,92,261,1,-1,-1,-1
112,0,1285,290,257,613,1,-1,-1,-1
112,3,1170,332,147,392,1,-1,-1,-1
112,35,114,538,76,207,1,-1,-1,-1
113,2,1531,224,230,700,1,-1,-1,-1
113,23,472,416,103,306,1,-1,-1,-1
113,26,354,448,88,268,1,-1,-1,-1
113,0,1275,301,200,604,1,-1,-1,-1
113,3,1185,324,142,417,1,-1,-1,-1
113,35,114,537,76,208,1,-1,-1,-1
114,2,1525,225,235,697,1,-1,-1,-1
114,23,472,415,103,308,1,-1,-1,-1
114,26,354,454,89,260,1,-1,-1,-1
114,0,1269,312,218,584,1,-1,-1,-1
114,3,1186,327,140,415,1,-1,-1,-1
114,35,114,536,75,210,1,-1,-1,-1
114,36,5,513,111,248,1,-1,-1,-1
115,2,1520,222,232,705,1,-1,-1,-1
115,23,471,416,102,307,1,-1,-1,-1
115,26,356,453,88,263,1,-1,-1,-1
115,0,1258,302,246,597,1,-1,-1,-1
115,3,1189,336,133,396,1,-1,-1,-1
116,2,1515,212,229,721,1,-1,-1,-1
116,23,468,415,101,306,1,-1,-1,-1
116,26,356,442,86,288,1,-1,-1,-1
116,0,1251,298,252,605,1,-1,-1,-1
117,2,1511,203,230,734,1,-1,-1,-1
117,23,469,415,97,305,1,-1,-1,-1
117,26,355,448,91,275,1,-1,-1,-1
117,0,1245,287,256,630,1,-1,-1,-1
117,37,4,514,112,248,1,-1,-1,-1
118,2,1512,196,222,741,1,-1,-1,-1
118,23,468,413,100,309,1,-1,-1,-1
118,26,353,448,93,276,1,-1,-1,-1
118,0,1214,304,256,618,1,-1,-1,-1
118,38,115,540,75,206,1,-1,-1,-1
118,37,11,516,103,242,1,-1,-1,-1
119,2,1504,180,229,764,1,-1,-1,-1
119,23,466,413,100,310,1,-1,-1,-1
119,26,352,448,92,277,1,-1,-1,-1
119,0,1225,289,270,653,1,-1,-1,-1
119,37,19,518,97,239,1,-1,-1,-1
119,38,116,540,74,205,1,-1,-1,-1
120,2,1502,171,230,778,1,-1,-1,-1
120,23,464,413,101,301,1,-1,-1,-1
120,26,352,450,87,283,1,-1,-1,-1
120,0,1211,302,257,629,1,-1,-1,-1
120,37,22,521,94,238,1,-1,-1,-1
121,2,1498,181,231,763,1,-1,-1,-1
121,23,462,411,101,302,1,-1,-1,-1
121,26,350,451,88,288,1,-1,-1,-1
121,0,1201,300,263,629,1,-1,-1,-1
121,37,23,521,94,236,1,-1,-1,-1
121,39,118,535,75,210,1,-1,-1,-1
122,2,1490,168,234,780,1,-1,-1,-1
122,23,462,412,99,305,1,-1,-1,-1
122,26,347,450,89,292,1,-1,-1,-1
122,0,1181,290,284,651,1,-1,-1,-1
122,37,25,523,90,232,1,-1,-1,-1
122,39,117,535,75,210,1,-1,-1,-1
123,2,1484,163,240,786,1,-1,-1,-1
123,23,458,412,102,308,1,-1,-1,-1
123,0,1159,290,293,653,1,-1,-1,-1
123,26,342,445,99,288,1,-1,-1,-1
123,39,116,532,75,213,1,-1,-1,-1
123,37,26,526,87,228,1,-1,-1,-1
124,2,1477,163,244,787,1,-1,-1,-1
124,23,459,415,101,305,1,-1,-1,-1
124,0,1141,281,283,664,1,-1,-1,-1
124,26,339,443,105,288,1,-1,-1,-1
124,39,117,530,74,214,1,-1,-1,-1
125,2,1474,165,249,793,1,-1,-1,-1
125,23,458,416,100,304,1,-1,-1,-1
125,0,1129,278,305,670,1,-1,-1,-1
125,26,340,444,101,288,1,-1,-1,-1
125,39,118,529,72,218,1,-1,-1,-1
125,40,30,530,86,222,1,-1,-1,-1
126,2,1456,171,266,782,1,-1,-1,-1
126,0,1134,273,287,693,1,-1,-1,-1
126,23,456,413,102,313,1,-1,-1,-1
126,26,336,436,106,294,1,-1,-1,-1
126,39,118,524,73,223,1,-1,-1,-1
126,40,28,526,86,228,1,-1,-1,-1
127,2,1451,170,266,784,1,-1,-1,-1
127,23,454,410,103,317,1,-1,-1,-1
127,0,1127,277,290,689,1,-1,-1,-1
127,26,344,411,93,332,1,-1,-1,-1
127,39,117,531,72,215,1,-1,-1,-1
127,40,31,530,83,222,1,-1,-1,-1
128,2,1416,161,289,807,1,-1,-1,-1
128,0,1132,273,294,697,1,-1,-1,-1
128,23,453,405,105,320,1,-1,-1,-1
128,26,341,418,93,327,1,-1,-1,-1
128,39,116,534,74,212,1,-1,-1,-1
128,40,33,532,80,222,1,-1,-1,-1
129,2,1416,165,284,796,1,-1,-1,-1
129,23,453,402,103,325,1,-1,-1,-1
129,0,1133,282,283,686,1,-1,-1,-1
129,26,332,431,107,301,1,-1,-1,-1
129,39,115,523,77,222,1,-1,-1,-1
129,40,29,532,84,221,1,-1,-1,-1
130,2,1409,168,289,799,1,-1,-1,-1
130,23,455,402,102,326,1,-1,-1,-1
130,26,331,430,109,299,1,-1,-1,-1
130,0,1132,277,283,684,1,-1,-1,-1
130,39,115,528,76,219,1,-1,-1,-1
130,40,27,527,85,229,1,-1,-1,-1
131,2,1393,160,287,812,1,-1,-1,-1
131,23,453,401,106,327,1,-1,-1,-1
131,26,331,431,111,300,1,-1,-1,-1
131,0,1121,269,286,703,1,-1,-1,-1
131,39,115,528,76,219,1,-1,-1,-1
131,41,1349,355,98,336,1,-1,-1,-1
131,40,27,520,87,239,1,-1,-1,-1
132,2,1392,166,282,825,1,-1,-1,-1
132,23,448,396,111,329,1,-1,-1,-1
132,26,330,430,113,302,1,-1,-1,-1
132,0,1115,268,285,713,1,-1,-1,-1
132,39,115,527,76,217,1,-1,-1,-1
132,41,1353,359,98,334,1,-1,-1,-1
132,40,1690,459,53,137,1,-1,-1,-1
133,2,1386,175,280,819,1,-1,-1,-1
133,23,447,392,113,333,1,-1,-1,-1
133,26,329,430,114,305,1,-1,-1,-1
133,0,1114,287,262,685,1,-1,-1,-1
133,39,120,524,70,218,1,-1,-1,-1
133,40,1691,461,53,134,1,-1,-1,-1
134,2,1377,162,279,837,1,-1,-1,-1
134,23,448,387,111,342,1,-1,-1,-1
134,26,328,429,116,309,1,-1,-1,-1
134,0,1109,288,263,697,1,-1,-1,-1
134,39,116,525,76,217,1,-1,-1,-1
134,40,1690,460,54,134,1,-1,-1,-1
135,2,1373,161,278,843,1,-1,-1,-1
135,23,448,386,112,345,1,-1,-1,-1
135,26,328,428,114,314,1,-1,-1,-1
135,0,1106,285,265,696,1,-1,-1,-1
135,39,117,514,77,230,1,-1,-1,-1
135,40,1690,460,55,134,1,-1,-1,-1
136,2,1354,156,288,848,1,-1,-1,-1
136,23,450,387,111,345,1,-1,-1,-1
136,0,1082,270,275,736,1,-1,-1,-1
136,26,329,428,110,315,1,-1,-1,-1
136,39,119,519,73,223,1,-1,-1,-1
136,40,1691,467,53,129,1,-1,-1,-1
136,42,0,441,123,477,1,-1,-1,-1
137,2,1343,169,299,830,1,-1,-1,-1
137,23,450,387,111,348,1,-1,-1,-1
137,0,1077,268,287,721,1,-1,-1,-1
137,26,329,426,111,319,1,-1,-1,-1
137,39,121,515,69,221,1,-1,-1,-1
137,42,0,409,121,499,1,-1,-1,-1
137,40,1690,470,54,125,1,-1,-1,-1
138,2,1334,159,299,843,1,-1,-1,-1
138,23,449,387,112,346,1,-1,-1,-1
138,0,1063,265,306,727,1,-1,-1,-1
138,26,328,429,112,313,1,-1,-1,-1
138,42,0,353,154,571,1,-1,-1,-1
138,40,1689,468,55,126,1,-1,-1,-1
139,2,1318,149,306,853,1,-1,-1,-1
139,23,449,388,112,343,1,-1,-1,-1
139,0,1039,249,305,756,1,-1,-1,-1
139,26,326,426,113,316,1,-1,-1,-1
139,42,0,300,180,640,1,-1,-1,-1
139,40,1691,468,53,126,1,-1,-1,-1
140,2,1309,143,309,864,1,-1,-1,-1
140,23,449,389,111,343,1,-1,-1,-1
140,26,324,425,115,318,1,-1,-1,-1
140,0,1022,263,321,728,1,-1,-1,-1
140,42,0,302,175,632,1,-1,-1,-1
141,2,1305,143,299,864,1,-1,-1,-1
141,23,449,393,111,338,1,-1,-1,-1
141,26,317,424,119,321,1,-1,-1,-1
141,42,0,278,178,672,1,-1,-1,-1
141,0,988,242,353,772,1,-1,-1,-1
142,2,1303,143,283,869,1,-1,-1,-1
142,23,446,401,118,336,1,-1,-1,-1
142,42,0,280,193,671,1,-1,-1,-1
142,26,323,427,116,315,1,-1,-1,-1
142,0,972,242,379,775,1,-1,-1,-1
143,2,1295,143,287,874,1,-1,-1,-1
143,23,443,394,118,347,1,-1,-1,-1
143,42,0,296,208,645,1,-1,-1,-1
143,26,323,425,116,319,1,-1,-1,-1
143,0,964,232,337,786,1,-1,-1,-1
144,2,1282,136,292,892,1,-1,-1,-1
144,23,444,396,117,347,1,-1,-1,-1
144,42,0,283,207,667,1,-1,-1,-1
144,26,317,420,115,325,1,-1,-1,-1
144,0,952,228,355,798,1,-1,-1,-1
145,2,1274,135,297,907,1,-1,-1,-1
145,42,10,286,221,642,1,-1,-1,-1
145,23,448,393,112,348,1,-1,-1,-1
145,26,315,420,121,327,1,-1,-1,-1
145,0,934,220,364,808,1,-1,-1,-1
146,2,1259,138,309,902,1,-1,-1,-1
146,23,447,391,114,348,1,-1,-1,-1
146,26,313,418,122,337,1,-1,-1,-1
146,42,34,286,211,654,1,-1,-1,-1
146,0,919,224,363,805,1,-1,-1,-1
146,43,0,493,69,315,1,-1,-1,-1
147,2,1248,142,310,902,1,-1,-1,-1
147,23,444,389,118,352,1,-1,-1,-1
147,42,41,287,216,639,1,-1,-1,-1
147,26,313,415,119,339,1,-1,-1,-1
147,0,920,226,364,808,1,-1,-1,-1
147,43,1,366,89,451,1,-1,-1,-1
148,2,1242,136,308,919,1,-1,-1,-1
148,23,443,390,124,354,1,-1,-1,-1
148,26,312,412,118,340,1,-1,-1,-1
148,42,76,287,233,634,1,-1,-1,-1
148,0,934,236,302,817,1,-1,-1,-1
148,43,0,367,117,506,1,-1,-1,-1
149,2,1236,137,307,921,1,-1,-1,-1
149,23,444,388,122,352,1,-1,-1,-1
149,26,310,411,118,341,1,-1,-1,-1
149,42,76,280,291,630,1,-1,-1,-1
149,0,925,242,311,817,1,-1,-1,-1
149,43,0,421,140,436,1,-1,-1,-1
150,2,1229,135,314,921,1,-1,-1,-1
150,23,444,387,124,353,1,-1,-1,-1
150,42,61,295,340,616,1,-1,-1,-1
150,26,305,411,123,342,1,-1,-1,-1
150,0,927,234,315,836,1,-1,-1,-1
150,43,0,391,162,512,1,-1,-1,-1
151,2,1219,130,322,926,1,-1,-1,-1
151,42,36,307,407,611,1,-1,-1,-1
151,23,444,387,128,352,1,-1,-1,-1
151,26,299,410,131,334,1,-1,-1,-1
151,0,883,236,307,838,1,-1,-1,-1
151,43,0,373,192,528,1,-1,-1,-1
152,2,1208,121,332,932,1,-1,-1,-1
152,42,46,321,413,594,1,-1,-1,-1
152,23,444,387,129,355,1,-1,-1,-1
152,0,869,226,352,851,1,-1,-1,-1
152,26,309,413,120,336,1,-1,-1,-1
152,43,214,369,225,446,1,-1,-1,-1
153,2,1201,108,328,938,1,-1,-1,-1
153,42,62,308,395,606,1,-1,-1,-1
153,23,447,386,131,357,1,-1,-1,-1
153,0,842,211,380,868,1,-1,-1,-1
153,26,324,420,107,315,1,-1,-1,-1
154,2,1186,111,333,943,1,-1,-1,-1
154,42,121,299,345,607,1,-1,-1,-1
154,23,448,387,132,359,1,-1,-1,-1
154,0,823,217,389,862,1,-1,-1,-1
154,26,346,422,85,266,1,-1,-1,-1
154,44,1477,369,102,297,1,-1,-1,-1
154,45,108,371,118,506,1,-1,-1,-1
155,2,1183,108,338,955,1,-1,-1,-1
155,42,135,306,331,598,1,-1,-1,-1
155,23,452,387,130,361,1,-1,-1,-1
155,0,807,222,402,850,1,-1,-1,-1
155,45,116,363,133,524,1,-1,-1,-1
155,44,1480,363,99,307,1,-1,-1,-1
156,2,1172,99,337,960,1,-1,-1,-1
156,23,456,388,133,362,1,-1,-1,-1
156,0,775,210,417,868,1,-1,-1,-1
156,42,191,327,257,578,1,-1,-1,-1
156,44,1475,374,106,306,1,-1,-1,-1
156,45,142,375,161,519,1,-1,-1,-1
157,2,1165,103,337,953,1,-1,-1,-1
157,23,457,390,141,363,1,-1,-1,-1
157,0,758,214,418,866,1,-1,-1,-1
157,45,133,364,179,529,1,-1,-1,-1
157,42,229,320,210,578,1,-1,-1,-1
157,44,1475,380,107,302,1,-1,-1,-1
158,2,1160,80,329,980,1,-1,-1,-1
158,23,459,392,139,361,1,-1,-1,-1
158,42,267,311,177,590,1,-1,-1,-1
158,45,132,355,209,530,1,-1,-1,-1
158,44,1482,376,107,307,1,-1,-1,-1
158,0,739,198,426,882,1,-1,-1,-1
159,2,1152,83,333,978,1,-1,-1,-1
159,23,461,394,132,356,1,-1,-1,-1
159,45,137,367,217,519,1,-1,-1,-1
159,42,282,298,179,593,1,-1,-1,-1
159,0,737,199,424,881,1,-1,-1,-1
159,44,1481,375,117,308,1,-1,-1,-1
159,46,116,544,72,196,1,-1,-1,-1
160,2,1149,78,331,982,1,-1,-1,-1
160,23,464,395,131,353,1,-1,-1,-1
160,45,141,365,229,529,1,-1,-1,-1
160,42,308,308,169,591,1,-1,-1,-1
160,44,1482,376,120,303,1,-1,-1,-1
160,0,752,206,402,870,1,-1,-1,-1
160,46,121,525,67,213,1,-1,-1,-1
161,2,1128,68,346,992,1,-1,-1,-1
161,42,334,320,191,574,1,-1,-1,-1
161,45,153,382,232,508,1,-1,-1,-1
161,23,478,393,117,346,1,-1,-1,-1
161,44,1486,369,123,314,1,-1,-1,-1
161,0,770,200,367,871,1,-1,-1,-1
161,46,112,512,82,234,1,-1,-1,-1
162,2,1113,67,348,993,1,-1,-1,-1
162,42,345,326,199,565,1,-1,-1,-1
162,44,1497,368,117,311,1,-1,-1,-1
162,0,766,195,364,883,1,-1,-1,-1
162,45,167,421,242,456,1,-1,-1,-1
162,23,477,387,118,347,1,-1,-1,-1
162,47,411,354,175,490,1,-1,-1,-1
162,46,113,511,80,238,1,-1,-1,-1
163,2,1105,61,347,999,1,-1,-1,-1
163,44,1501,369,122,309,1,-1,-1,-1
163,0,751,174,362,902,1,-1,-1,-1
163,45,206,355,212,521,1,-1,-1,-1
163,42,345,314,248,575,1,-1,-1,-1
163,23,486,377,128,382,1,-1,-1,-1
164,2,1097,60,358,1008,1,-1,-1,-1
164,44,1501,371,124,304,1,-1,-1,-1
164,0,742,174,359,905,1,-1,-1,-1
164,42,347,329,238,551,1,-1,-1,-1
164,45,241,350,194,520,1,-1,-1,-1
164,23,510,368,123,401,1,-1,-1,-1
164,48,116,512,76,234,1,-1,-1,-1
165,2,1084,57,368,1011,1,-1,-1,-1
165,44,1497,378,128,294,1,-1,-1,-1
165,42,373,320,250,560,1,-1,-1,-1
165,0,730,170,366,905,1,-1,-1,-1
165,45,272,362,163,505,1,-1,-1,-1
165,23,526,387,130,374,1,-1,-1,-1
165,48,118,507,72,231,1,-1,-1,-1
166,2,1062,49,374,1027,1,-1,-1,-1
166,42,354,317,321,573,1,-1,-1,-1
166,44,1500,377,127,297,1,-1,-1,-1
166,0,726,166,354,914,1,-1,-1,-1
166,45,326,368,128,509,1,-1,-1,-1
167,2,1049,49,382,1019,1,-1,-1,-1
167,42,391,333,299,549,1,-1,-1,-1
167,44,1502,379,131,293,1,-1,-1,-1
167,45,332,357,138,521,1,-1,-1,-1
167,0,721,157,344,923,1,-1,-1,-1
168,2,1031,42,391,1029,1,-1,-1,-1
168,44,1504,382,134,288,1,-1,-1,-1
168,45,335,360,156,512,1,-1,-1,-1
168,42,416,318,268,559,1,-1,-1,-1
168,0,688,182,346,892,1,-1,-1,-1
168,49,1387,466,79,207,1,-1,-1,-1
168,50,23,532,88,220,1,-1,-1,-1
169,2,1013,45,400,1024,1,-1,-1,-1
169,42,464,306,214,563,1,-1,-1,-1
169,45,345,356,166,508,1,-1,-1,-1
169,44,1504,385,136,289,1,-1,-1,-1
169,0,654,185,378,872,1,-1,-1,-1
169,49,1381,458,91,216,1,-1,-1,-1
170,2,1009,43,388,1024,1,-1,-1,-1
170,42,489,309,172,555,1,-1,-1,-1
170,45,347,359,183,507,1,-1,-1,-1
170,44,1508,389,135,284,1,-1,-1,-1
170,49,1380,455,87,219,1,-1,-1,-1
170,0,637,144,385,933,1,-1,-1,-1
171,2,990,32,400,1039,1,-1,-1,-1
171,44,1515,384,126,285,1,-1,-1,-1
171,45,345,370,259,493,1,-1,-1,-1
171,42,510,309,163,534,1,-1,-1,-1
171,49,1370,436,92,240,1,-1,-1,-1
171,0,591,139,393,930,1,-1,-1,-1
172,2,983,21,394,1059,1,-1,-1,-1
172,44,1526,384,117,285,1,-1,-1,-1
172,45,347,362,282,500,1,-1,-1,-1
172,49,1374,437,94,239,1,-1,-1,-1
172,42,532,310,141,505,1,-1,-1,-1
173,2,968,21,401,1052,1,-1,-1,-1
173,44,1529,382,116,288,1,-1,-1,-1
173,51,1330,548,57,135,1,-1,-1,-1
173,45,362,390,215,453,1,-1,-1,-1
173,52,580,140,374,940,1,-1,-1,-1
173,49,1373,442,101,230,1,-1,-1,-1
173,42,542,322,134,507,1,-1,-1,-1
173,53,357,415,115,422,1,-1,-1,-1
174,2,950,24,423,1046,1,-1,-1,-1
174,45,402,370,194,482,1,-1,-1,-1
174,44,1531,381,116,290,1,-1,-1,-1
174,51,1332,551,58,132,1,-1,-1,-1
174,49,1376,441,99,233,1,-1,-1,-1
174,53,361,417,107,374,1,-1,-1,-1
174,52,542,149,405,916,1,-1,-1,-1
175,2,930,21,432,1046,1,-1,-1,-1
175,44,1537,380,114,290,1,-1,-1,-1
175,51,1335,552,56,130,1,-1,-1,-1
175,49,1377,437,96,240,1,-1,-1,-1
175,53,366,414,118,389,1,-1,-1,-1
175,45,433,388,174,459,1,-1,-1,-1
175,52,125,540,74,210,1,-1,-1,-1
176,2,931,13,380,1067,1,-1,-1,-1
176,44,1543,381,115,288,1,-1,-1,-1
176,51,1337,556,57,126,1,-1,-1,-1
176,53,367,408,134,397,1,-1,-1,-1
176,49,1385,434,88,236,1,-1,-1,-1
176,52,124,541,75,207,1,-1,-1,-1
177,2,922,0,374,1080,1,-1,-1,-1
177,53,379,412,133,394,1,-1,-1,-1
177,44,1543,384,122,279,1,-1,-1,-1
177,51,1338,557,59,126,1,-1,-1,-1
177,49,1394,432,83,239,1,-1,-1,-1
177,54,518,136,383,938,1,-1,-1,-1
177,52,127,540,73,207,1,-1,-1,-1
178,2,914,0,370,1080,1,-1,-1,-1
178,44,1550,384,119,284,1,-1,-1,-1
178,53,380,409,133,398,1,-1,-1,-1
178,51,1337,555,62,128,1,-1,-1,-1
178,49,1403,437,75,234,1,-1,-1,-1
178,54,510,151,373,929,1,-1,-1,-1
178,52,126,545,74,203,1,-1,-1,-1
179,2,905,7,364,1058,1,-1,-1,-1
179,44,1555,384,120,284,1,-1,-1,-1
179,53,377,395,138,419,1,-1,-1,-1
179,51,1341,551,60,130,1,-1,-1,-1
179,49,1403,434,77,238,1,-1,-1,-1
179,54,479,159,388,920,1,-1,-1,-1
180,2,897,14,364,1057,1,-1,-1,-1
180,44,1560,384,113,284,1,-1,-1,-1
180,51,1341,552,54,130,1,-1,-1,-1
180,53,391,400,112,403,1,-1,-1,-1
180,54,447,153,411,927,1,-1,-1,-1
180,49,1402,431,79,242,1,-1,-1,-1
180,55,0,452,62,423,1,-1,-1,-1
180,56,126,544,72,197,1,-1,-1,-1
181,2,884,18,363,1055,1,-1,-1,-1
181,44,1565,381,119,283,1,-1,-1,-1
181,49,1415,428,76,243,1,-1,-1,-1
181,51,1345,548,54,134,1,-1,-1,-1
181,54,408,161,445,919,1,-1,-1,-1
181,55,0,330,111,628,1,-1,-1,-1
182,44,1568,385,119,275,1,-1,-1,-1
182,57,713,312,138,526,1,-1,-1,-1
182,2,875,17,369,1056,1,-1,-1,-1
182,51,1346,550,52,130,1,-1,-1,-1
182,55,0,184,123,803,1,-1,-1,-1
182,54,403,167,408,913,1,-1,-1,-1
182,49,1417,435,75,237,1,-1,-1,-1
182,58,126,541,72,205,1,-1,-1,-1
183,2,853,0,389,1071,1,-1,-1,-1
183,44,1568,391,118,271,1,-1,-1,-1
183,57,706,312,144,525,1,-1,-1,-1
183,55,0,179,158,827,1,-1,-1,-1
183,51,1348,551,51,128,1,-1,-1,-1
183,49,1412,444,73,235,1,-1,-1,-1
183,54,372,179,448,895,1,-1,-1,-1
184,57,715,320,147,508,1,-1,-1,-1
184,55,0,183,274,818,1,-1,-1,-1
